,dataset_name,method,k,theta,max,SSE,Total_time,allSSEs
10,Syn_n_50000_d_2_seed_6,asc,20,1.1,20,823930.38295234,177.62910628318787,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985873, 825216.0682833774, 825088.2496424871, 824996.6081898627, 824888.1261181206, 824797.0127803984, 824681.3821616666, 824593.3158519765, 824495.3411310565, 824391.9874529422, 824303.9211432519, 824205.946422332, 824116.6133844182, 824021.6856915308, 823930.38295234)"
11,Syn_n_50000_d_2_seed_6,asc,20,1.1,50,823930.38295234,178.43589067459106,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985873, 825216.0682833774, 825088.2496424871, 824996.6081898627, 824888.1261181206, 824797.0127803984, 824681.3821616666, 824593.3158519765, 824495.3411310565, 824391.9874529422, 824303.9211432519, 824205.946422332, 824116.6133844182, 824021.6856915308, 823930.38295234)"
12,Syn_n_50000_d_2_seed_6,asc,20,1.2,5,823930.38295234,160.21879291534424,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985873, 825216.0682833774, 825088.2496424871, 824996.6081898627, 824888.1261181206, 824797.0127803984, 824681.3821616666, 824593.3158519765, 824495.3411310565, 824391.9874529422, 824303.9211432519, 824205.946422332, 824116.8065983929, 824021.685691529, 823930.38295234)"
13,Syn_n_50000_d_2_seed_6,asc,20,1.2,10,823930.38295234,160.46398210525513,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985873, 825216.0682833774, 825088.2496424871, 824996.6081898627, 824888.1261181206, 824797.0127803984, 824681.3821616666, 824593.3158519765, 824495.3411310565, 824391.9874529422, 824303.9211432519, 824205.946422332, 824116.8065983929, 824021.685691529, 823930.38295234)"
14,Syn_n_50000_d_2_seed_6,asc,20,1.2,20,823930.38295234,160.8688681125641,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985873, 825216.0682833774, 825088.2496424871, 824996.6081898627, 824888.1261181206, 824797.0127803984, 824681.3821616666, 824593.3158519765, 824495.3411310565, 824391.9874529422, 824303.9211432519, 824205.946422332, 824116.8065983929, 824021.685691529, 823930.38295234)"
15,Syn_n_50000_d_2_seed_6,asc,20,1.2,50,823930.38295234,161.17669105529785,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985873, 825216.0682833774, 825088.2496424871, 824996.6081898627, 824888.1261181206, 824797.0127803984, 824681.3821616666, 824593.3158519765, 824495.3411310565, 824391.9874529422, 824303.9211432519, 824205.946422332, 824116.8065983929, 824021.685691529, 823930.38295234)"
16,Syn_n_50000_d_2_seed_6,asc,20,1.5,5,823930.38295234,145.90903210639954,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985873, 825216.0682833774, 825088.2496424871, 824996.6081898627, 824888.1261181206, 824797.0127803984, 824681.3821616666, 824593.3158519765, 824495.3411310565, 824391.9874529422, 824303.9211432519, 824205.946422332, 824116.8065983929, 824021.685691529, 823930.38295234)"
17,Syn_n_50000_d_2_seed_6,asc,20,1.5,10,823930.38295234,145.94247007369995,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985873, 825216.0682833774, 825088.2496424871, 824996.6081898627, 824888.1261181206, 824797.0127803984, 824681.3821616666, 824593.3158519765, 824495.3411310565, 824391.9874529422, 824303.9211432519, 824205.946422332, 824116.8065983929, 824021.685691529, 823930.38295234)"
18,Syn_n_50000_d_2_seed_6,asc,20,1.5,20,823930.38295234,146.1494858264923,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985873, 825216.0682833774, 825088.2496424871, 824996.6081898627, 824888.1261181206, 824797.0127803984, 824681.3821616666, 824593.3158519765, 824495.3411310565, 824391.9874529422, 824303.9211432519, 824205.946422332, 824116.8065983929, 824021.685691529, 823930.38295234)"
19,Syn_n_50000_d_2_seed_6,asc,20,1.5,50,823930.38295234,146.89053177833557,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985873, 825216.0682833774, 825088.2496424871, 824996.6081898627, 824888.1261181206, 824797.0127803984, 824681.3821616666, 824593.3158519765, 824495.3411310565, 824391.9874529422, 824303.9211432519, 824205.946422332, 824116.8065983929, 824021.685691529, 823930.38295234)"
20,Syn_n_50000_d_2_seed_6,asc,20,2.0,5,823930.5723538056,140.2348234653473,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985873, 825219.6995637978, 825109.2136151886, 824996.6081898627, 824888.1261181206, 824797.0127803982, 824701.2733523382, 824593.315851972, 824495.3411310565, 824407.751853913, 824303.9211432475, 824205.946422332, 824118.3571451884, 824021.685691529, 823930.5723538056)"
21,Syn_n_50000_d_2_seed_6,asc,20,2.0,10,823930.5723538056,140.37475991249084,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985873, 825219.6995637978, 825109.2136151887, 824996.6081898627, 824888.1261181206, 824797.0127803982, 824701.2733523382, 824593.315851972, 824495.3411310565, 824407.751853913, 824303.9211432475, 824205.946422332, 824118.3571451884, 824021.685691529, 823930.5723538056)"
22,Syn_n_50000_d_2_seed_6,asc,20,2.0,20,823930.5723538056,140.5609040260315,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985873, 825219.6995637978, 825109.2136151887, 824996.6081898627, 824888.1261181206, 824797.0127803982, 824701.2733523382, 824593.315851972, 824495.3411310565, 824407.751853913, 824303.9211432475, 824205.946422332, 824118.3571451884, 824021.685691529, 823930.5723538056)"
23,Syn_n_50000_d_2_seed_6,asc,20,2.0,50,823930.5723538056,141.21599197387695,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985873, 825219.6995637978, 825109.2136151887, 824996.6081898627, 824888.1261181206, 824797.0127803982, 824701.2733523382, 824593.315851972, 824495.3411310565, 824407.751853913, 824303.9211432475, 824205.946422332, 824118.3571451884, 824021.685691529, 823930.5723538056)"
24,Syn_n_50000_d_2_seed_6,asc,20,5.0,5,823930.7655677826,131.7102918624878,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.9172788326, 825286.0028985874, 825219.7953031539, 825106.7797325732, 824996.6081898629, 824888.1261181206, 824797.1085197545, 824701.2733523382, 824593.4115913287, 824495.3411310565, 824407.8475932692, 824311.0804002535, 824205.946422332, 824127.0203951397, 824021.685691529, 823930.7655677826)"
25,Syn_n_50000_d_2_seed_6,asc,20,5.0,10,823930.7655677826,131.78683733940125,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.9172788326, 825286.0028985874, 825219.7953031539, 825106.7797325732, 824996.6081898629, 824888.1261181206, 824797.1085197545, 824701.2733523385, 824593.4115913287, 824495.3411310565, 824407.8475932692, 824311.0804002535, 824205.946422332, 824127.0203951397, 824021.685691529, 823930.7655677826)"
26,Syn_n_50000_d_2_seed_6,asc,20,5.0,20,823930.5723538056,131.2612807750702,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985874, 825219.7953031539, 825106.7797325732, 824996.6081898629, 824888.1261181206, 824797.1085197545, 824701.2733523385, 824593.3158519727, 824495.3411310565, 824407.7518539131, 824303.9211432482, 824205.946422332, 824126.4490922008, 824021.685691529, 823930.5723538056)"
27,Syn_n_50000_d_2_seed_6,asc,20,5.0,50,823930.5723538056,130.44973063468933,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629988, 825413.8215394765, 825286.0028985874, 825219.6995637978, 825106.7797325732, 824996.6081898629, 824888.1261181206, 824797.0127803984, 824701.2733523385, 824593.3158519727, 824495.3411310565, 824407.7518539131, 824303.9211432482, 824205.946422332, 824118.3571451886, 824021.685691529, 823930.5723538056)"
28,Syn_n_50000_d_2_seed_6,asc,20,10.0,5,823930.7655677801,122.23189640045166,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629989, 825420.9504333392, 825286.0028985874, 825226.8284576593, 825106.7797325731, 824996.6081898629, 824888.1261181206, 824797.1085197544, 824681.3821616666, 824615.174566233, 824495.341131054, 824391.9874529422, 824314.7976528842, 824205.9464223296, 824116.8065983928, 824026.7336432707, 823930.7655677801)"
29,Syn_n_50000_d_2_seed_6,asc,20,10.0,10,823938.6673335764,128.93751406669617,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629989, 825420.9504333392, 825286.0028985876, 825226.8284576593, 825106.7797325732, 825005.7412357267, 824888.1261181206, 824797.1085197544, 824701.2733523389, 824593.4115913288, 824495.3411310567, 824407.8475932691, 824311.0804002535, 824224.437770695, 824131.7113513706, 824033.8323698075, 823938.6673335764)"
30,Syn_n_50000_d_2_seed_6,asc,20,10.0,20,823934.9473226145,127.29501104354858,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629989, 825420.9504333392, 825286.0028985876, 825226.8284576593, 825106.7797325732, 825005.6454963707, 824888.1261181209, 824797.1085197544, 824701.2733523389, 824593.3158519728, 824495.3411310567, 824407.7518539131, 824311.0804002535, 824224.3420313388, 824118.3571451886, 824033.7366304515, 823934.9473226145)"
31,Syn_n_50000_d_2_seed_6,asc,20,10.0,50,823930.5723538059,125.36585593223572,"(825864.1754435081, 825788.1961943774, 825616.5346881888, 825511.8949629989, 825413.8215394776, 825286.0028985876, 825219.6995637977, 825106.7797325732, 824996.6081898632, 824888.1261181209, 824797.0127803984, 824701.2733523389, 824593.3158519728, 824495.3411310567, 824407.7518539131, 824303.9211432482, 824219.9670625302, 824118.3571451886, 824028.7402886988, 823930.5723538059)"
