,dataset_name,method,k,theta,max,SSE,Total_time,allSSEs
10,Syn_n_50000_d_2_seed_3,asc,20,1.1,20,822430.1289156033,182.39137816429138,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.378026916, 823718.717862604, 823614.2721566376, 823512.8446551736, 823413.6049614714, 823312.1774600076, 823221.9404459023, 823122.7573390368, 823034.931563396, 822943.6350243236, 822852.8248214858, 822768.2451310881, 822681.6102404313, 822597.0305500333, 822513.4292216168, 822430.1289156033)"
11,Syn_n_50000_d_2_seed_3,asc,20,1.1,50,822430.1289156033,184.93142461776733,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.378026916, 823718.717862604, 823614.2721566376, 823512.8446551736, 823413.6049614714, 823312.1774600076, 823221.9404459023, 823122.7573390368, 823034.931563396, 822943.6350243236, 822852.8248214858, 822768.2451310881, 822681.6102404313, 822597.0305500333, 822513.4292216168, 822430.1289156033)"
12,Syn_n_50000_d_2_seed_3,asc,20,1.2,5,822430.1289156033,154.24824142456055,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.378026916, 823718.717862604, 823614.2721566376, 823512.8446551736, 823413.6049614714, 823312.1774600076, 823221.9404459023, 823122.7573390368, 823034.931563396, 822943.6350243236, 822852.8248214858, 822768.2451310881, 822681.6102404313, 822597.0305500333, 822513.4292216168, 822430.1289156033)"
13,Syn_n_50000_d_2_seed_3,asc,20,1.2,10,822430.1289156033,162.45142793655396,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.378026916, 823718.717862604, 823614.2721566376, 823512.8446551736, 823413.6049614714, 823312.1774600076, 823221.9404459023, 823122.7573390368, 823034.931563396, 822943.6350243236, 822852.8248214858, 822768.2451310881, 822681.6102404313, 822597.0305500333, 822513.4292216168, 822430.1289156033)"
14,Syn_n_50000_d_2_seed_3,asc,20,1.2,20,822430.1289156033,163.43589210510254,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.378026916, 823718.717862604, 823614.2721566376, 823512.8446551736, 823413.6049614714, 823312.1774600076, 823221.9404459023, 823122.7573390368, 823034.931563396, 822943.6350243236, 822852.8248214858, 822768.2451310881, 822681.6102404313, 822597.0305500333, 822513.4292216168, 822430.1289156033)"
15,Syn_n_50000_d_2_seed_3,asc,20,1.2,50,822430.1289156033,143.80011773109436,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.378026916, 823718.717862604, 823614.2721566376, 823512.8446551736, 823413.6049614714, 823312.1774600076, 823221.9404459023, 823122.7573390368, 823034.931563396, 822943.6350243236, 822852.8248214858, 822768.2451310881, 822681.6102404313, 822597.0305500333, 822513.4292216168, 822430.1289156033)"
16,Syn_n_50000_d_2_seed_3,asc,20,1.5,5,822430.1289156033,117.59585928916931,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.378026916, 823718.7178626037, 823614.2721566376, 823512.8446551736, 823413.6049614714, 823312.1774600076, 823221.9404459023, 823122.7573390368, 823034.931563396, 822943.6350243236, 822852.8248214858, 822768.2451310881, 822681.6102404313, 822597.0305500333, 822513.4292216168, 822430.1289156033)"
17,Syn_n_50000_d_2_seed_3,asc,20,1.5,10,822430.1289156033,117.52166891098022,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.378026916, 823718.7178626037, 823614.2721566376, 823512.8446551736, 823413.6049614714, 823312.1774600076, 823221.9404459023, 823122.7573390368, 823034.931563396, 822943.6350243236, 822852.8248214858, 822768.2451310881, 822681.6102404313, 822597.0305500333, 822513.4292216168, 822430.1289156033)"
18,Syn_n_50000_d_2_seed_3,asc,20,1.5,20,822430.1289156033,117.66942763328552,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.378026916, 823718.7178626037, 823614.2721566376, 823512.8446551736, 823413.6049614714, 823312.1774600076, 823221.9404459023, 823122.7573390368, 823034.931563396, 822943.6350243236, 822852.8248214858, 822768.2451310881, 822681.6102404313, 822597.0305500333, 822513.4292216168, 822430.1289156033)"
19,Syn_n_50000_d_2_seed_3,asc,20,1.5,50,822430.1289156033,118.2369875907898,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.378026916, 823718.7178626037, 823614.2721566376, 823512.8446551736, 823413.6049614714, 823312.1774600076, 823221.9404459023, 823122.7573390368, 823034.931563396, 822943.6350243236, 822852.8248214858, 822768.2451310881, 822681.6102404313, 822597.0305500333, 822513.4292216168, 822430.1289156033)"
20,Syn_n_50000_d_2_seed_3,asc,20,2.0,5,822430.1289156033,111.40948033332825,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.3780269183, 823718.717862604, 823614.2721566376, 823512.8446551736, 823413.6049614716, 823312.1774600076, 823221.9404459023, 823122.7573390368, 823034.931563396, 822943.6350243236, 822852.8248214858, 822768.2451310881, 822681.6102404313, 822597.0305500333, 822513.4292216167, 822430.1289156033)"
21,Syn_n_50000_d_2_seed_3,asc,20,2.0,10,822430.1289156033,110.92825889587402,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.3780269183, 823718.717862604, 823614.2721566376, 823512.8446551736, 823413.6049614716, 823312.1774600076, 823221.9404459023, 823122.7573390368, 823034.931563396, 822943.6350243236, 822852.8248214858, 822768.2451310881, 822681.6102404313, 822597.0305500333, 822513.4292216167, 822430.1289156033)"
22,Syn_n_50000_d_2_seed_3,asc,20,2.0,20,822430.1289156033,111.19526243209839,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.3780269183, 823718.717862604, 823614.2721566376, 823512.8446551736, 823413.6049614716, 823312.1774600076, 823221.9404459023, 823122.7573390368, 823034.931563396, 822943.6350243236, 822852.8248214858, 822768.2451310881, 822681.6102404313, 822597.0305500333, 822513.4292216167, 822430.1289156033)"
23,Syn_n_50000_d_2_seed_3,asc,20,2.0,50,822430.1289156033,111.86469197273254,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.3780269183, 823718.717862604, 823614.2721566376, 823512.8446551736, 823413.6049614716, 823312.1774600076, 823221.9404459023, 823122.7573390368, 823034.931563396, 822943.6350243236, 822852.8248214858, 822768.2451310881, 822681.6102404313, 822597.0305500333, 822513.4292216167, 822430.1289156033)"
24,Syn_n_50000_d_2_seed_3,asc,20,5.0,5,822432.5988617474,103.90801787376404,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.3780269185, 823725.9323209503, 823614.2721566376, 823512.8446551736, 823414.4725004283, 823313.4440568322, 823223.2070427265, 823124.0239358614, 823036.4412464381, 822944.9016211481, 822854.3345045279, 822770.9790527191, 822683.1199234731, 822599.7644716644, 822515.2433495581, 822432.5988617474)"
25,Syn_n_50000_d_2_seed_3,asc,20,5.0,10,822435.5919843722,104.13518166542053,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.3780269185, 823725.9323209503, 823614.2721566376, 823514.0075350809, 823414.4725004283, 823313.4440568322, 823223.2070427265, 823125.1868157685, 823037.3610401277, 822952.1660009397, 822865.4634712302, 822774.683139342, 822689.488100154, 822603.4685582874, 822518.2735190993, 822435.5919843722)"
26,Syn_n_50000_d_2_seed_3,asc,20,5.0,20,822434.6721906845,100.64543294906616,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.3780269185, 823725.9323209503, 823614.2721566376, 823512.8446551736, 823414.4725004297, 823313.4440568339, 823223.2070427283, 823124.023935863, 823036.4412464397, 822952.1660009414, 822864.3005913247, 822773.763345654, 822689.4881001558, 822602.5487645996, 822518.273519101, 822434.6721906845)"
27,Syn_n_50000_d_2_seed_3,asc,20,5.0,50,822434.6721906842,105.40880846977234,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.3780269183, 823725.9323209501, 823614.2721566404, 823512.8446551762, 823414.4725004297, 823313.4440568329, 823223.2070427283, 823124.023935863, 823036.4412464397, 822952.1660009414, 822864.3005913247, 822773.763345654, 822689.4881001558, 822602.5487645996, 822518.273519101, 822434.6721906842)"
28,Syn_n_50000_d_2_seed_3,asc,20,10.0,5,822450.5664900376,98.70447897911072,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.3780269185, 823727.1953097186, 823614.2721566379, 823522.3096273558, 823414.871558297, 823322.8554976813, 823232.6184835755, 823133.4353767105, 823045.6096010695, 822961.334355571, 822873.2219265087, 822788.9466810102, 822702.0073454538, 822617.7320999556, 822534.1307715389, 822450.5664900376)"
29,Syn_n_50000_d_2_seed_3,asc,20,10.0,10,822443.8565144753,100.52261853218079,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.3780269185, 823727.1953097186, 823614.2721566379, 823514.0075350809, 823416.0344382047, 823328.2086625637, 823221.9404459037, 823122.7573390384, 823034.9315633974, 822950.3518729995, 822863.0339945001, 822772.2536626117, 822696.8153479116, 822601.0390815571, 822525.1468528046, 822443.8565144753)"
30,Syn_n_50000_d_2_seed_3,asc,20,10.0,20,822434.6721906842,98.03929018974304,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.3780269185, 823727.1953097186, 823614.2721566379, 823512.8446551738, 823414.8715582979, 823313.4440568341, 823223.2070427283, 823124.023935863, 823036.4412464397, 822952.1660009413, 822864.3005913248, 822773.763345654, 822689.4881001556, 822602.5487645994, 822518.2735191007, 822434.6721906842)"
31,Syn_n_50000_d_2_seed_3,asc,20,10.0,50,822434.6721906842,101.27544975280762,"(824260.5187303787, 824191.5374086752, 824047.3949324419, 823935.7347681273, 823830.3780269185, 823725.9323209501, 823614.2721566407, 823512.8446551764, 823414.8715582979, 823313.4440568332, 823223.2070427283, 823124.023935863, 823036.4412464397, 822952.1660009413, 822864.3005913248, 822773.763345654, 822689.4881001556, 822602.5487645994, 822518.2735191007, 822434.6721906842)"
